epoch,train_total,train_one_step,train_rollout,valid_1step_mean_per_field,valid_1step_sqrt_mean_mse_over_mean_var,valid_1step_sqrt_sum_mse_over_sum_var,valid_1step_per_field,valid_rollout_mean_per_field,valid_rollout_sqrt_mean_mse_over_mean_var,valid_rollout_sqrt_sum_mse_over_sum_var,valid_rollout_per_field
11,0.019334406444437395,0.011100011926153168,0.013784400389989921,0.31629958748817444,0.33442479372024536,0.33442482352256775,"[0.15608298778533936, 0.40448349714279175, 0.3294599950313568, 0.37517184019088745]",0.36603331565856934,0.38438940048217773,0.38438940048217773,"[0.19763226807117462, 0.45712900161743164, 0.3730955123901367, 0.43627655506134033]"
12,0.01814197445283897,0.010788453126383447,0.012747747827999418,0.3142234981060028,0.33210206031799316,0.33210206031799316,"[0.15540342032909393, 0.4010365307331085, 0.3281027376651764, 0.3723513185977936]",0.3647908568382263,0.3830108642578125,0.3830108642578125,"[0.19725602865219116, 0.4557131230831146, 0.372223436832428, 0.4339708685874939]"
13,0.013641944031801348,0.008445427915957662,0.0094192300286875,0.31485360860824585,0.33294057846069336,0.33294060826301575,"[0.15542730689048767, 0.40406712889671326, 0.32775792479515076, 0.3721620440483093]",0.36581867933273315,0.3842218220233917,0.3842218518257141,"[0.1977064609527588, 0.45893847942352295, 0.3720344603061676, 0.4345952868461609]"
14,0.011854909544251419,0.00745822499939912,0.008125797023085203,0.314471960067749,0.33242806792259216,0.33242809772491455,"[0.1556563526391983, 0.4029863774776459, 0.3276474177837372, 0.37159761786460876]",0.36598312854766846,0.38429978489875793,0.3842998147010803,"[0.19833973050117493, 0.4585989713668823, 0.3720061182975769, 0.4349876940250397]"
15,0.010853814860546068,0.006875773219184743,0.00741592819976398,0.3142176866531372,0.33202898502349854,0.3320290148258209,"[0.15586069226264954, 0.40169757604599, 0.32818546891212463, 0.37112703919410706]",0.36527103185653687,0.38341906666755676,0.38341909646987915,"[0.1983148604631424, 0.456967830657959, 0.3721839487552643, 0.4336174726486206]"
16,0.010074520189684967,0.006441556203485099,0.006853742052715087,0.31425735354423523,0.33205646276474,0.3320564925670624,"[0.15603885054588318, 0.4017089903354645, 0.32792070508003235, 0.3713608384132385]",0.36511456966400146,0.38315871357917786,0.38315871357917786,"[0.1987084597349167, 0.45598918199539185, 0.3719767928123474, 0.43378376960754395]"
17,0.009583123715211314,0.006150003095503113,0.0065081221399384045,0.314416766166687,0.3322227895259857,0.3322228193283081,"[0.15615631639957428, 0.40205118060112, 0.32807883620262146, 0.3713807761669159]",0.36549729108810425,0.3835878372192383,0.38358786702156067,"[0.19895882904529572, 0.4569934010505676, 0.37195929884910583, 0.434077650308609]"
18,0.009259942013012954,0.005953849402826552,0.006283017283803112,0.31472328305244446,0.3325720727443695,0.3325720727443695,"[0.1562490165233612, 0.40249520540237427, 0.3281390070915222, 0.37200990319252014]",0.3657311499118805,0.38384780287742615,0.38384783267974854,"[0.199053555727005, 0.45721787214279175, 0.37203216552734375, 0.43462106585502625]"
19,0.009065371594583312,0.005833980238206033,0.006148381447133302,0.3143910765647888,0.33214324712753296,0.33214327692985535,"[0.15636195242404938, 0.401735782623291, 0.3281373083591461, 0.37132927775382996]",0.3655250668525696,0.3835492432117462,0.3835492730140686,"[0.1993040144443512, 0.4567178785800934, 0.3720521330833435, 0.43402621150016785]"
20,0.008969691099849998,0.005773688296085096,0.006082846926212593,0.3144182562828064,0.33216792345046997,0.33216792345046997,"[0.15639302134513855, 0.40176111459732056, 0.3281777799129486, 0.37134113907814026]",0.36555856466293335,0.3835832476615906,0.38358327746391296,"[0.19933561980724335, 0.45676589012145996, 0.37206992506980896, 0.4340628981590271]"
