epoch,train_total,train_one_step,train_rollout,valid_1step_mean_per_field,valid_1step_sqrt_mean_mse_over_mean_var,valid_1step_sqrt_sum_mse_over_sum_var,valid_1step_per_field,valid_rollout_mean_per_field,valid_rollout_sqrt_mean_mse_over_mean_var,valid_rollout_sqrt_sum_mse_over_sum_var,valid_rollout_per_field
11,0.15554737636542065,0.07287952676415443,0.11910761323433819,0.2788754999637604,0.2929639220237732,0.2929639518260956,"[0.14281922578811646, 0.33653905987739563, 0.30174335837364197, 0.3344004154205322]",0.3459644317626953,0.3625967502593994,0.3625967800617218,"[0.18803808093070984, 0.42277997732162476, 0.35873740911483765, 0.4143022298812866]"
12,0.14089535068429954,0.06648064425201915,0.10765502856819766,0.2788238525390625,0.293053537607193,0.293053537607193,"[0.1431961953639984, 0.34056979417800903, 0.298062801361084, 0.33346664905548096]",0.36045464873313904,0.3788617253303528,0.37886175513267517,"[0.19474327564239502, 0.4409685432910919, 0.36103934049606323, 0.445067435503006]"
13,0.1306973195614967,0.061819768623045994,0.09978743544812743,0.2727072834968567,0.28647419810295105,0.28647422790527344,"[0.1415605992078781, 0.3361043930053711, 0.2900649905204773, 0.3230990767478943]",0.3423751890659332,0.3591652512550354,0.3591652810573578,"[0.18902379274368286, 0.433768093585968, 0.3456307053565979, 0.4010781943798065]"
14,0.11341959050466828,0.05471550758122235,0.08606183683460063,0.26839131116867065,0.2827858030796051,0.2827858328819275,"[0.13386690616607666, 0.3285512328147888, 0.2877146303653717, 0.32343247532844543]",0.33933404088020325,0.3552457094192505,0.3552457392215729,"[0.18706706166267395, 0.41274261474609375, 0.3504793345928192, 0.4070471525192261]"
15,0.1028929482220758,0.049729049529431135,0.07802842364560628,0.264679878950119,0.27900198101997375,0.27900201082229614,"[0.13118691742420197, 0.3273933231830597, 0.28541868925094604, 0.31472063064575195]",0.332687646150589,0.3498329818248749,0.3498329818248749,"[0.17454396188259125, 0.4131656587123871, 0.345993310213089, 0.3970476984977722]"
16,0.09613897103208599,0.04645525859272544,0.07291134176049249,0.2648884654045105,0.279493123292923,0.279493123292923,"[0.12937602400779724, 0.3267032504081726, 0.2870769798755646, 0.31639760732650757]",0.33260953426361084,0.3495071530342102,0.3495071530342102,"[0.17525409162044525, 0.41101840138435364, 0.34727635979652405, 0.396889328956604]"
17,0.08249436538164498,0.040809736392256005,0.06208949738862456,0.2626945376396179,0.27758726477622986,0.27758729457855225,"[0.12656773626804352, 0.3264079689979553, 0.28373458981513977, 0.31406792998313904]",0.3299707770347595,0.34717774391174316,0.34717774391174316,"[0.17094817757606506, 0.406502366065979, 0.34578633308410645, 0.3966462016105652]"
18,0.07681902401572001,0.03754849714088313,0.058044775620314244,0.25648367404937744,0.27120599150657654,0.27120599150657654,"[0.12259329110383987, 0.3193468153476715, 0.27734798192977905, 0.3066466748714447]",0.32235899567604065,0.3394068479537964,0.3394068777561188,"[0.16636481881141663, 0.4013475775718689, 0.3367084860801697, 0.3850150406360626]"
19,0.06639272104684554,0.0334163537935902,0.04968454407409151,0.25912708044052124,0.27403953671455383,0.27403953671455383,"[0.12306742370128632, 0.3211941719055176, 0.2820782959461212, 0.31016844511032104]",0.32451826333999634,0.34175291657447815,0.34175294637680054,"[0.16748817265033722, 0.40542957186698914, 0.33806824684143066, 0.38708698749542236]"
20,0.056109557014143635,0.029026711577589206,0.041596201380569464,0.2564365267753601,0.27166497707366943,0.2716650068759918,"[0.11928391456604004, 0.3194791078567505, 0.2799195647239685, 0.30706343054771423]",0.32380935549736023,0.3412117063999176,0.34121173620224,"[0.16522714495658875, 0.4026985764503479, 0.3393137753009796, 0.38799792528152466]"
21,0.052966652986269895,0.026992562900673835,0.039470371724179026,0.2600584626197815,0.27594155073165894,0.2759415805339813,"[0.11955868452787399, 0.32695943117141724, 0.2813943922519684, 0.31232133507728577]",0.32643574476242065,0.34471505880355835,0.34471508860588074,"[0.16533589363098145, 0.41410592198371887, 0.33590376377105713, 0.39039745926856995]"
22,0.04959649921573223,0.025273684422148668,0.03695965698319124,0.25806939601898193,0.27371880412101746,0.27371880412101746,"[0.11839960515499115, 0.3208717703819275, 0.2812606692314148, 0.3117455840110779]",0.32729941606521606,0.3452835977077484,0.3452835977077484,"[0.16643384099006653, 0.41076409816741943, 0.33904412388801575, 0.39295563101768494]"
23,0.044634567104702726,0.022939919335569475,0.03316460750957436,0.2548510730266571,0.27038127183914185,0.27038130164146423,"[0.1157747358083725, 0.31645187735557556, 0.2809516191482544, 0.30622607469558716]",0.3213087320327759,0.3381480872631073,0.3381480872631073,"[0.16591601073741913, 0.39859187602996826, 0.33765140175819397, 0.38307565450668335]"
24,0.04837624095248204,0.023650375237780893,0.036551053589540174,0.2570885121822357,0.27266183495521545,0.27266186475753784,"[0.11730501055717468, 0.31802523136138916, 0.28281262516975403, 0.3102112114429474]",0.32228532433509827,0.3391655683517456,0.339165598154068,"[0.1663755476474762, 0.39882445335388184, 0.3387468457221985, 0.38519442081451416]"
25,0.03978315361689591,0.020656911023819807,0.029454698099206526,0.2567876875400543,0.2731974720954895,0.2731975018978119,"[0.11436707526445389, 0.32177576422691345, 0.27735820412635803, 0.3136496841907501]",0.3264201581478119,0.3442328870296478,0.3442329168319702,"[0.16690722107887268, 0.40633583068847656, 0.33656832575798035, 0.39586928486824036]"
26,0.03943821923239223,0.019872136716235507,0.029502151005551324,0.2554733455181122,0.2717546224594116,0.271754652261734,"[0.11290358752012253, 0.31919148564338684, 0.2801823616027832, 0.3096159100532532]",0.3209494650363922,0.3385046124458313,0.3385046422481537,"[0.16236081719398499, 0.4012494683265686, 0.33609142899513245, 0.3840961456298828]"
27,0.03772923920356424,0.018917498400051753,0.028270490193435697,0.25480443239212036,0.27093052864074707,0.27093052864074707,"[0.11285220831632614, 0.3169258236885071, 0.28037992119789124, 0.3090597987174988]",0.32064029574394226,0.33810189366340637,0.33810192346572876,"[0.162671759724617, 0.3996582329273224, 0.3352518379688263, 0.38497933745384216]"
28,0.03186138509937846,0.016782906575207698,0.02346993188195406,0.2549673914909363,0.2715432047843933,0.2715432047843933,"[0.11122291535139084, 0.31951549649238586, 0.2791685461997986, 0.30996260046958923]",0.32491910457611084,0.34328117966651917,0.34328120946884155,"[0.16276325285434723, 0.4106338322162628, 0.3366044759750366, 0.3896748423576355]"
29,0.033644999958680456,0.01689882117079188,0.025195589401356296,0.255238801240921,0.2718721628189087,0.2718721628189087,"[0.11051840335130692, 0.31805020570755005, 0.281596839427948, 0.31078973412513733]",0.3212985396385193,0.3387134075164795,0.3387134373188019,"[0.16293494403362274, 0.39995458722114563, 0.33748939633369446, 0.3848152458667755]"
30,0.0319154606537616,0.016197768030093707,0.02381657665357628,0.25502243638038635,0.2715466022491455,0.2715466320514679,"[0.11131928116083145, 0.3179827332496643, 0.27957776188850403, 0.31120994687080383]",0.32432377338409424,0.3422659933567047,0.3422659933567047,"[0.16405566036701202, 0.4081681966781616, 0.33696937561035156, 0.3881017863750458]"
31,0.02746650117535329,0.014484101366449861,0.020224450502861688,0.25438132882118225,0.27105554938316345,0.27105554938316345,"[0.10986657440662384, 0.31795892119407654, 0.2800784409046173, 0.3096213638782501]",0.3209550976753235,0.3387218713760376,0.33872190117836,"[0.16184312105178833, 0.40342405438423157, 0.3347511291503906, 0.3838021457195282]"
32,0.02745400081844406,0.014036721398010321,0.020435640139254273,0.2558375597000122,0.27289527654647827,0.27289527654647827,"[0.10981404781341553, 0.3225933909416199, 0.27944034337997437, 0.3115023672580719]",0.33076077699661255,0.3503017723560333,0.3503017723560333,"[0.16435056924819946, 0.4267497658729553, 0.33618566393852234, 0.39575719833374023]"
33,0.027856445630206495,0.014129506382787375,0.020791692480920478,0.25587570667266846,0.2725346088409424,0.27253463864326477,"[0.11072361469268799, 0.3182588517665863, 0.28279030323028564, 0.3117300570011139]",0.32495570182800293,0.3424777388572693,0.3424777388572693,"[0.1654745638370514, 0.40627607703208923, 0.3412400782108307, 0.38683202862739563]"
34,0.026708507220135302,0.013605984116092007,0.019905515213279015,0.2537694275379181,0.2704756259918213,0.2704756557941437,"[0.10898466408252716, 0.3156682848930359, 0.28009286522865295, 0.31033188104629517]",0.3218901753425598,0.339432030916214,0.3394320607185364,"[0.16362835466861725, 0.4027545750141144, 0.33573654294013977, 0.38544130325317383]"
35,0.025994272086875023,0.013000735289793699,0.01949390447665508,0.2572724521160126,0.27443790435791016,0.27443793416023254,"[0.10972503572702408, 0.32114818692207336, 0.28270724415779114, 0.3155093491077423]",0.3262021541595459,0.34440937638282776,0.34440937638282776,"[0.1641571968793869, 0.4084317684173584, 0.33827948570251465, 0.3939402401447296]"
36,0.024994253464941437,0.012634366336245591,0.018677070271223783,0.2573689818382263,0.2742581367492676,0.27425816655158997,"[0.11100368946790695, 0.3209182918071747, 0.28337863087654114, 0.3141753077507019]",0.32658466696739197,0.3445306420326233,0.3445306420326233,"[0.16579502820968628, 0.4087665379047394, 0.3388378322124481, 0.3929392695426941]"
37,0.023977404958997847,0.012110228017831208,0.01792229100374888,0.2565513551235199,0.2737142741680145,0.2737142741680145,"[0.10894503444433212, 0.31925755739212036, 0.28273680806159973, 0.3152660131454468]",0.32576629519462585,0.34310927987098694,0.3431093096733093,"[0.16790771484375, 0.40618541836738586, 0.3391120135784149, 0.38986000418663025]"
38,0.020853919128999643,0.010963286606740234,0.015372275863608993,0.2551213800907135,0.27246421575546265,0.27246424555778503,"[0.10748795419931412, 0.3165430426597595, 0.27903592586517334, 0.3174186646938324]",0.3231739401817322,0.3408794403076172,0.3408794403076172,"[0.1641436219215393, 0.3998074531555176, 0.33500126004219055, 0.39374345541000366]"
39,0.020701239493193357,0.010723945167880004,0.01533926690182259,0.25480756163597107,0.2718707025051117,0.2718707025051117,"[0.10827761888504028, 0.3181283175945282, 0.28040942549705505, 0.31241491436958313]",0.3242185711860657,0.34201231598854065,0.34201234579086304,"[0.16516922414302826, 0.40739455819129944, 0.335415780544281, 0.388894647359848]"
40,0.021988495319077733,0.011067097828267737,0.016454946437969485,0.25437426567077637,0.27144655585289,0.27144655585289,"[0.10774416476488113, 0.3170188367366791, 0.2804875373840332, 0.31224650144577026]",0.32288041710853577,0.3404664993286133,0.34046652913093567,"[0.16482965648174286, 0.4030839800834656, 0.3344998359680176, 0.38910818099975586]"
