epoch,train_total,train_one_step,train_rollout,valid_1step_mean_per_field,valid_1step_sqrt_mean_mse_over_mean_var,valid_1step_sqrt_sum_mse_over_sum_var,valid_1step_per_field,valid_rollout_mean_per_field,valid_rollout_sqrt_mean_mse_over_mean_var,valid_rollout_sqrt_sum_mse_over_sum_var,valid_rollout_per_field
11,0.02493014700939751,0.014335478271795855,0.01776240774855264,0.283993661403656,0.2992408871650696,0.2992408871650696,"[0.14211413264274597, 0.3531823456287384, 0.3042950928211212, 0.33638301491737366]",0.3419873118400574,0.3591161072254181,0.3591161370277405,"[0.18187858164310455, 0.423454612493515, 0.3562901020050049, 0.40632596611976624]"
12,0.02198387420874961,0.01293392696177882,0.015516910715200376,0.2845930755138397,0.2999567985534668,0.2999568283557892,"[0.14184895157814026, 0.35388389229774475, 0.30531370639801025, 0.337325781583786]",0.34373772144317627,0.361103892326355,0.36110392212867737,"[0.1821708083152771, 0.4267690181732178, 0.35781052708625793, 0.4082005023956299]"
13,0.019877152689171177,0.011855731248177464,0.013949286988573083,0.2848515510559082,0.300333172082901,0.3003332018852234,"[0.14166247844696045, 0.35541635751724243, 0.30514639616012573, 0.3371809720993042]",0.3447170853614807,0.3624238073825836,0.3624238073825836,"[0.18217124044895172, 0.4317886233329773, 0.3565608561038971, 0.4083476960659027]"
14,0.01812374644448219,0.01099058337857502,0.012628454640155424,0.28436487913131714,0.2997702658176422,0.2997702658176422,"[0.141464963555336, 0.35374829173088074, 0.30502748489379883, 0.3372188210487366]",0.3438950777053833,0.36137640476226807,0.36137640476226807,"[0.18215815722942352, 0.4281212091445923, 0.35672810673713684, 0.40857282280921936]"
15,0.01659641587054335,0.010253461109734102,0.011469685236965229,0.28441131114959717,0.29981380701065063,0.29981380701065063,"[0.14139680564403534, 0.35369250178337097, 0.30551496148109436, 0.33704090118408203]",0.34407031536102295,0.36150482296943665,0.36150482296943665,"[0.182451531291008, 0.42809614539146423, 0.35718753933906555, 0.4085460603237152]"
16,0.015523736829699918,0.00972284929800435,0.010662312139415714,0.2843897342681885,0.2998296022415161,0.2998296320438385,"[0.14121870696544647, 0.35391491651535034, 0.30542898178100586, 0.33699628710746765]",0.34400808811187744,0.3614250719547272,0.36142510175704956,"[0.18253737688064575, 0.4280734062194824, 0.3570197522640228, 0.40840181708335876]"
17,0.014768918430164068,0.00933847527061512,0.010099680775041135,0.2845354676246643,0.2999705374240875,0.2999705672264099,"[0.14131398499011993, 0.3540704548358917, 0.3057686686515808, 0.3369888365268707]",0.344490647315979,0.3619559407234192,0.3619559705257416,"[0.18278029561042786, 0.42908716201782227, 0.35726991295814514, 0.4088251292705536]"
18,0.014309524488029891,0.009084508810456552,0.00976727004812471,0.28451740741729736,0.29995453357696533,0.2999545633792877,"[0.14128319919109344, 0.3539483845233917, 0.3057186007499695, 0.33711937069892883]",0.34414243698120117,0.3615378141403198,0.3615378439426422,"[0.18272410333156586, 0.4281086325645447, 0.35725733637809753, 0.4084796905517578]"
19,0.014037427736829358,0.00893044950282003,0.00957220292432194,0.2845311462879181,0.29995954036712646,0.29995954036712646,"[0.1413143277168274, 0.35389038920402527, 0.30581262707710266, 0.33710727095603943]",0.34414762258529663,0.36148378252983093,0.36148378252983093,"[0.18298430740833282, 0.4277357757091522, 0.3573867678642273, 0.408483624458313]"
20,0.013901784921386422,0.00885242031530497,0.00947557471089294,0.2845475971698761,0.29998067021369934,0.29998070001602173,"[0.14130645990371704, 0.35396918654441833, 0.3058384358882904, 0.3370762765407562]",0.3442781865596771,0.361652672290802,0.361652672290802,"[0.1829582154750824, 0.42825570702552795, 0.3573724329471588, 0.4085264205932617]"
