epoch,train_total,train_one_step,train_rollout,valid_1step_mean_per_field,valid_1step_sqrt_mean_mse_over_mean_var,valid_1step_sqrt_sum_mse_over_sum_var,valid_1step_per_field,valid_rollout_mean_per_field,valid_rollout_sqrt_mean_mse_over_mean_var,valid_rollout_sqrt_sum_mse_over_sum_var,valid_rollout_per_field
10,0.056094328580032285,0.03152426834224809,0.04033219420194767,0.293657124042511,0.30738142132759094,0.30738145112991333,"[0.1589258760213852, 0.36139219999313354, 0.3116907775402069, 0.3426196575164795]",0.3494183421134949,0.3651890158653259,0.3651890456676483,"[0.1965344101190567, 0.4270765483379364, 0.36013099551200867, 0.41393136978149414]"
11,0.054518407065394923,0.030281631438937875,0.03937759108612442,0.2914068102836609,0.30518102645874023,0.30518102645874023,"[0.15647940337657928, 0.3583120107650757, 0.31035664677619934, 0.3404792249202728]",0.3492438793182373,0.3653734624385834,0.36537349224090576,"[0.1942547708749771, 0.42946240305900574, 0.36073705554008484, 0.4125213325023651]"
12,0.05117330261138455,0.02841967757985031,0.036963463591380884,0.29601362347602844,0.31060752272605896,0.31060752272605896,"[0.15599557757377625, 0.3636462986469269, 0.3130911886692047, 0.3513214588165283]",0.3528345227241516,0.36968764662742615,0.36968767642974854,"[0.19398753345012665, 0.43408238887786865, 0.3616954982280731, 0.421572744846344]"
13,0.04906366617984664,0.027191944854074196,0.03546769363721987,0.2927175462245941,0.3070063292980194,0.3070063591003418,"[0.15471932291984558, 0.36105984449386597, 0.31159496307373047, 0.3434959948062897]",0.34968098998069763,0.36607009172439575,0.36607012152671814,"[0.192838653922081, 0.43020424246788025, 0.36207541823387146, 0.413605660200119]"
14,0.04546092686201523,0.025502445356783855,0.03270970395464565,0.29380926489830017,0.30802467465400696,0.30802467465400696,"[0.15581271052360535, 0.362154096364975, 0.31351274251937866, 0.3437574803829193]",0.3525169789791107,0.3693484663963318,0.3693484961986542,"[0.19403134286403656, 0.4372056722640991, 0.36173713207244873, 0.4170937240123749]"
15,0.04170318478476212,0.023704481009508418,0.029850944123686628,0.2926199436187744,0.3071076273918152,0.3071076571941376,"[0.15403486788272858, 0.36266687512397766, 0.3102469742298126, 0.34353095293045044]",0.351318359375,0.3679298460483551,0.3679298758506775,"[0.19409528374671936, 0.433589905500412, 0.3605371117591858, 0.4170511066913605]"
16,0.04018899186318366,0.022789781734822913,0.028794100888989354,0.29274219274520874,0.3072185516357422,0.3072185814380646,"[0.15360520780086517, 0.36035799980163574, 0.31147468090057373, 0.34553083777427673]",0.3516046404838562,0.36857926845550537,0.36857929825782776,"[0.19205527007579803, 0.43373343348503113, 0.36136695742607117, 0.41926297545433044]"
17,0.038386844063340635,0.021841348981128095,0.02746616944838007,0.29298654198646545,0.30744799971580505,0.30744802951812744,"[0.15371499955654144, 0.36124950647354126, 0.3126918375492096, 0.3442898094654083]",0.35184985399246216,0.3685281574726105,0.3685281574726105,"[0.1936125010251999, 0.43421319127082825, 0.36267393827438354, 0.41689974069595337]"
18,0.03677821479050826,0.020910708722493326,0.026322860325781308,0.29338550567626953,0.30798158049583435,0.30798161029815674,"[0.15334400534629822, 0.3624466359615326, 0.3131471872329712, 0.3446042239665985]",0.352622926235199,0.36947208642959595,0.36947208642959595,"[0.1934584379196167, 0.43707355856895447, 0.36344990134239197, 0.4165097177028656]"
19,0.034556807109086506,0.019728742986829428,0.024692435464854782,0.2935258746147156,0.3081895411014557,0.3081895709037781,"[0.15338732302188873, 0.3633589446544647, 0.31241175532341003, 0.3449455201625824]",0.352234423160553,0.36903825402259827,0.36903828382492065,"[0.1937425583600998, 0.43547523021698, 0.361684113740921, 0.4180358350276947]"
20,0.03395139901121599,0.01926515062271351,0.024318823575462716,0.2939159870147705,0.3086112439632416,0.30861127376556396,"[0.15311402082443237, 0.3625560998916626, 0.31379610300064087, 0.34619778394699097]",0.35119348764419556,0.3678050935268402,0.3678050935268402,"[0.19315510988235474, 0.43189534544944763, 0.36251139640808105, 0.4172120690345764]"
21,0.0313421405376272,0.018150235574701294,0.022267022647897122,0.293898344039917,0.3086932301521301,0.3086932301521301,"[0.1530139297246933, 0.36363834142684937, 0.3124135732650757, 0.3465275466442108]",0.3526521325111389,0.36950555443763733,0.36950555443763733,"[0.19416919350624084, 0.4366384744644165, 0.3612096607685089, 0.41859114170074463]"
22,0.030113441761732807,0.017403935762584633,0.021411473741732873,0.2939443588256836,0.30862653255462646,0.30862653255462646,"[0.15332944691181183, 0.3632219135761261, 0.31367167830467224, 0.3455544412136078]",0.35402950644493103,0.3709883689880371,0.3709883987903595,"[0.19487117230892181, 0.4391860365867615, 0.3623586595058441, 0.4197021722793579]"
23,0.028470431357604534,0.01659295605231367,0.020173953200996485,0.29375526309013367,0.3084643483161926,0.308464378118515,"[0.1529989242553711, 0.36308202147483826, 0.31360921263694763, 0.3453309237957001]",0.35266196727752686,0.3693157434463501,0.3693157434463501,"[0.19444145262241364, 0.43505072593688965, 0.36340847611427307, 0.4177471697330475]"
24,0.027231670035397188,0.015978483761711394,0.019242428009779176,0.29469725489616394,0.3095899820327759,0.30959001183509827,"[0.15285049378871918, 0.3648015558719635, 0.3143281936645508, 0.3468087911605835]",0.35278090834617615,0.3695791959762573,0.3695792257785797,"[0.19396263360977173, 0.43669238686561584, 0.3631885051727295, 0.4172801077365875]"
25,0.02813105306304093,0.016085767200388384,0.020088169314231432,0.29471731185913086,0.3096088171005249,0.3096088469028473,"[0.1530328392982483, 0.3653893768787384, 0.3140106499195099, 0.34643641114234924]",0.35443568229675293,0.3714073598384857,0.3714073896408081,"[0.19484475255012512, 0.43884849548339844, 0.3633790612220764, 0.4206703305244446]"
26,0.02512103960305523,0.014910146921001215,0.017665966013204262,0.2942679822444916,0.309158593416214,0.309158593416214,"[0.15246596932411194, 0.3644073009490967, 0.31414082646369934, 0.34605783224105835]",0.35335713624954224,0.37022626399993896,0.37022626399993896,"[0.1939813196659088, 0.4369252622127533, 0.3637847304344177, 0.4187372326850891]"
27,0.023621420312153252,0.014207814765068093,0.0165175128217355,0.2943209409713745,0.3091200888156891,0.3091201186180115,"[0.15302783250808716, 0.3643932640552521, 0.31417685747146606, 0.34568578004837036]",0.3527032136917114,0.3693300485610962,0.3693300485610962,"[0.19472506642341614, 0.43549761176109314, 0.36328020691871643, 0.41730996966362]"
28,0.02312884781395149,0.013857594345548755,0.01620005057072245,0.29430052638053894,0.30916810035705566,0.30916810035705566,"[0.15271076560020447, 0.36433717608451843, 0.31377196311950684, 0.34638214111328125]",0.35263389348983765,0.3691619634628296,0.369161993265152,"[0.19505532085895538, 0.4342797100543976, 0.3634470999240875, 0.4177533686161041]"
29,0.0221145635968334,0.013354244054103574,0.015437441505932075,0.294887900352478,0.3097802996635437,0.3097802996635437,"[0.15290269255638123, 0.36488911509513855, 0.314870685338974, 0.3468891978263855]",0.3537730574607849,0.37052443623542786,0.37052443623542786,"[0.1951977163553238, 0.43719932436943054, 0.3635594844818115, 0.4191356599330902]"
30,0.02145981245694008,0.012973112919440507,0.014973255942177124,0.29527199268341064,0.31022074818611145,0.31022074818611145,"[0.1530545949935913, 0.3659535348415375, 0.31493061780929565, 0.3471492528915405]",0.35537391901016235,0.37240180373191833,0.3724018335342407,"[0.19542652368545532, 0.44074445962905884, 0.36416688561439514, 0.42115774750709534]"
31,0.020365720181054398,0.012490797829737195,0.0141203211990337,0.2955774664878845,0.3105633854866028,0.31056341528892517,"[0.1529335230588913, 0.36618661880493164, 0.31580331921577454, 0.3473864793777466]",0.35435986518859863,0.37125691771507263,0.37125691771507263,"[0.1947600245475769, 0.4379143714904785, 0.3644062280654907, 0.42035892605781555]"
32,0.01977863171562799,0.012176365266833675,0.013690449040929123,0.29533010721206665,0.31025779247283936,0.31025782227516174,"[0.15318967401981354, 0.3657087981700897, 0.31495529413223267, 0.34746667742729187]",0.3541712164878845,0.370955228805542,0.3709552586078644,"[0.1955004185438156, 0.43764305114746094, 0.3634728491306305, 0.420068621635437]"
33,0.01920699718546994,0.011875841675224949,0.013269076297768606,0.2956818640232086,0.31061676144599915,0.31061676144599915,"[0.1533876210451126, 0.3661580979824066, 0.31551820039749146, 0.3476635217666626]",0.35418999195098877,0.3708309233188629,0.3708309531211853,"[0.19604191184043884, 0.4365772604942322, 0.3640863597393036, 0.42005452513694763]"
34,0.01836160000801157,0.01148149277684642,0.012620853552986686,0.29566076397895813,0.31057092547416687,0.31057095527648926,"[0.15356609225273132, 0.3662971258163452, 0.3153672218322754, 0.3474125564098358]",0.35411837697029114,0.3707185387611389,0.3707185685634613,"[0.19630074501037598, 0.43701818585395813, 0.3639119863510132, 0.4192425608634949]"
35,0.01788187632227127,0.011225030430533151,0.01226936105031071,0.2958454191684723,0.3107590973377228,0.31075912714004517,"[0.15355554223060608, 0.36601006984710693, 0.3158532977104187, 0.34796276688575745]",0.35413578152656555,0.3706560730934143,0.3706561028957367,"[0.19651970267295837, 0.43568092584609985, 0.3643340766429901, 0.42000842094421387]"
36,0.017306868050767032,0.01095353177557072,0.011830102102985126,0.29619333148002625,0.31110766530036926,0.31110769510269165,"[0.1538463532924652, 0.36666756868362427, 0.3162902295589447, 0.3479691743850708]",0.354358971118927,0.37081632018089294,0.37081634998321533,"[0.19714409112930298, 0.43618836998939514, 0.3643997609615326, 0.4197036623954773]"
37,0.016760230035769885,0.010692588997075673,0.011413935484941476,0.2965068817138672,0.31145375967025757,0.31145378947257996,"[0.15400846302509308, 0.3672356605529785, 0.31633704900741577, 0.3484463393688202]",0.3555436134338379,0.3721851706504822,0.37218520045280457,"[0.19737546145915985, 0.4386101961135864, 0.3649227023124695, 0.42126601934432983]"
38,0.016370555698589796,0.01048501481216216,0.011128048294710422,0.2964286208152771,0.3113241493701935,0.31132417917251587,"[0.15413163602352142, 0.366812527179718, 0.31651586294174194, 0.3482544720172882]",0.35508787631988525,0.37157300114631653,0.3715730309486389,"[0.197712242603302, 0.4373396933078766, 0.3648383617401123, 0.4204612076282501]"
39,0.016016185413561673,0.010295815070117901,0.010868277833367704,0.2966592311859131,0.3115648329257965,0.3115648627281189,"[0.15425877273082733, 0.3672705888748169, 0.31686094403266907, 0.34824663400650024]",0.35529422760009766,0.37176865339279175,0.37176868319511414,"[0.19788706302642822, 0.43757325410842896, 0.3652175962924957, 0.4204990863800049]"
40,0.015689863893808907,0.010127191353659751,0.010626268165789316,0.2968294322490692,0.31172508001327515,0.31172510981559753,"[0.15445682406425476, 0.367308109998703, 0.316937118768692, 0.34861570596694946]",0.35526031255722046,0.37167713046073914,0.3716771602630615,"[0.19812867045402527, 0.43696171045303345, 0.3652243912220001, 0.4207264482975006]"
41,0.01540063457876162,0.009969934154011257,0.010415667442309871,0.2971251606941223,0.31205227971076965,0.31205227971076965,"[0.15450209379196167, 0.3677350580692291, 0.31733807921409607, 0.34892547130584717]",0.35555505752563477,0.37200161814689636,0.37200164794921875,"[0.19822941720485687, 0.4375101923942566, 0.36548691987991333, 0.4209936559200287]"
42,0.015158802510875478,0.00984119843189598,0.010238203251994177,0.2971857190132141,0.31210052967071533,0.31210052967071533,"[0.15462817251682281, 0.36786192655563354, 0.31740471720695496, 0.34884798526763916]",0.3559052050113678,0.37239477038383484,0.3723948001861572,"[0.1983882486820221, 0.438275009393692, 0.36558160185813904, 0.42137596011161804]"
43,0.014965690494059249,0.009730664679635289,0.010100358123968116,0.29741203784942627,0.3123336136341095,0.3123336434364319,"[0.15476946532726288, 0.368025541305542, 0.3175957500934601, 0.3492574095726013]",0.3559567332267761,0.37240830063819885,0.37240833044052124,"[0.19858087599277496, 0.43788793683052063, 0.3657262921333313, 0.42163193225860596]"
44,0.014807488406010975,0.00963984859719802,0.00998756406172652,0.2975172996520996,0.3124367594718933,0.3124367892742157,"[0.154886856675148, 0.3682217299938202, 0.31766244769096375, 0.3492982089519501]",0.35621389746665955,0.3726761043071747,0.37267613410949707,"[0.19882573187351227, 0.4385340213775635, 0.36579859256744385, 0.4216972887516022]"
45,0.01467813625183159,0.009564121570834454,0.009896075426783616,0.29757899045944214,0.3124925494194031,0.3124925494194031,"[0.1549522429704666, 0.368320494890213, 0.31781497597694397, 0.349228173494339]",0.3562561869621277,0.37270572781562805,0.37270572781562805,"[0.19888828694820404, 0.43852898478507996, 0.3659636974334717, 0.42164382338523865]"
46,0.014576151561934333,0.009504268308066659,0.009824017351207017,0.2976551055908203,0.3125761151313782,0.31257614493370056,"[0.15495671331882477, 0.3683639466762543, 0.3179270625114441, 0.3493728041648865]",0.3563130795955658,0.3727802336215973,0.3727802634239197,"[0.19883015751838684, 0.4385441243648529, 0.36601492762565613, 0.4218631386756897]"
47,0.014499179265917615,0.009458383478127403,0.009769987489975302,0.29770833253860474,0.3126218914985657,0.31262192130088806,"[0.15504872798919678, 0.36843833327293396, 0.31796345114707947, 0.34938281774520874]",0.3563370406627655,0.3727719485759735,0.3727719485759735,"[0.19899162650108337, 0.4384075701236725, 0.36613228917121887, 0.4218166768550873]"
48,0.014445747766229842,0.009426286766618209,0.009732604326226751,0.29771852493286133,0.31263288855552673,0.3126329183578491,"[0.15505219995975494, 0.3684154450893402, 0.3179561197757721, 0.34945037961006165]",0.35634416341781616,0.37278303503990173,0.3727830648422241,"[0.19900120794773102, 0.4384414255619049, 0.3660658895969391, 0.42186805605888367]"
49,0.014411265772478941,0.009405790650930881,0.009708370379310972,0.29775315523147583,0.31266677379608154,0.31266677379608154,"[0.15508542954921722, 0.36846789717674255, 0.3179945945739746, 0.34946465492248535]",0.35640665888786316,0.3728453814983368,0.3728454113006592,"[0.1990652084350586, 0.43855106830596924, 0.3661055266857147, 0.4219048321247101]"
50,0.014393551984084131,0.009395263860129859,0.009695920019892725,0.2977518141269684,0.31266656517982483,0.3126665949821472,"[0.15507882833480835, 0.36847737431526184, 0.3179951310157776, 0.34945595264434814]",0.356366902589798,0.37280112504959106,0.37280112504959106,"[0.19904640316963196, 0.4384911060333252, 0.3660978674888611, 0.42183223366737366]"
