epoch,train_total,train_one_step,train_rollout,valid_1step_mean_per_field,valid_1step_sqrt_mean_mse_over_mean_var,valid_1step_sqrt_sum_mse_over_sum_var,valid_1step_per_field,valid_rollout_mean_per_field,valid_rollout_sqrt_mean_mse_over_mean_var,valid_rollout_sqrt_sum_mse_over_sum_var,valid_rollout_per_field
1,0.26545184847170017,0.14217140934656838,0.19436614271737723,0.33973753452301025,0.35612303018569946,0.35612305998802185,"[0.18788202106952667, 0.42965054512023926, 0.34302544593811035, 0.39839205145835876]",0.41224706172943115,0.43456074595451355,0.43456077575683594,"[0.22402262687683105, 0.5212241411209106, 0.3955994248390198, 0.5081419944763184]"
2,0.1637013585661179,0.08310181659428363,0.12215044920995444,0.31312352418899536,0.32862964272499084,0.32862967252731323,"[0.167164146900177, 0.3935653567314148, 0.3264135718345642, 0.36535099148750305]",0.37436816096305847,0.3932701647281647,0.3932701647281647,"[0.20376567542552948, 0.47255927324295044, 0.3765709400177002, 0.4445767402648926]"
3,0.10370717828666205,0.05437486202854566,0.07651974671205448,0.30869239568710327,0.32520896196365356,0.32520896196365356,"[0.1583777517080307, 0.3945982754230499, 0.3236251771450043, 0.35816848278045654]",0.36854875087738037,0.38765519857406616,0.38765522837638855,"[0.1967712640762329, 0.4681098461151123, 0.37466755509376526, 0.4346463680267334]"
4,0.06557502414828638,0.034654535302544455,0.04824775605777336,0.307110458612442,0.324308305978775,0.3243083357810974,"[0.15270157158374786, 0.3914865553379059, 0.3230225145816803, 0.3612312078475952]",0.3649519681930542,0.3842040002346039,0.38420403003692627,"[0.19288912415504456, 0.4606403708457947, 0.37016820907592773, 0.4361102283000946]"
5,0.046558624036592514,0.024763433696442322,0.03417690698911676,0.3074125051498413,0.3249064087867737,0.32490643858909607,"[0.1510644406080246, 0.39102157950401306, 0.32368701696395874, 0.36387693881988525]",0.36224380135536194,0.38061994314193726,0.38061994314193726,"[0.19401469826698303, 0.45275449752807617, 0.37046492099761963, 0.4317411482334137]"
6,0.033532135192982974,0.018270200937457962,0.024397034614168582,0.3029782474040985,0.32057005167007446,0.32057005167007446,"[0.14716756343841553, 0.38858112692832947, 0.32034021615982056, 0.3558240830898285]",0.3592313528060913,0.37813448905944824,0.37813451886177063,"[0.18926982581615448, 0.4539300501346588, 0.3670409023761749, 0.426684707403183]"
7,0.024358330080924164,0.01348847352038743,0.017614093206241622,0.3021799623966217,0.3197633624076843,0.3197633624076843,"[0.14595013856887817, 0.3853101432323456, 0.32036980986595154, 0.35708972811698914]",0.35698166489601135,0.375678688287735,0.3756787180900574,"[0.1883406937122345, 0.45128726959228516, 0.36552995443344116, 0.4227686822414398]"
8,0.0200178608756257,0.011102297276161594,0.014466712145623586,0.30291998386383057,0.3206780254840851,0.3206780254840851,"[0.1461414396762848, 0.3878578841686249, 0.3200567066669464, 0.3576239049434662]",0.3572438955307007,0.37595391273498535,0.37595394253730774,"[0.1886146068572998, 0.4515053331851959, 0.365356981754303, 0.42349860072135925]"
9,0.016848374666738594,0.009402228539135861,0.012147260376254436,0.3014318346977234,0.3190840184688568,0.3190840482711792,"[0.1451062262058258, 0.3844901919364929, 0.31914961338043213, 0.3569813370704651]",0.35578304529190063,0.3742019534111023,0.3742019534111023,"[0.18827512860298157, 0.44631120562553406, 0.3649710416793823, 0.4235747754573822]"
10,0.015061376678006586,0.008369100545411907,0.010876826339799814,0.30240190029144287,0.3201060891151428,0.3201061189174652,"[0.1459689736366272, 0.3869083523750305, 0.31951332092285156, 0.3572169542312622]",0.35645896196365356,0.37507176399230957,0.37507179379463196,"[0.18871083855628967, 0.4512227177619934, 0.3642561733722687, 0.4216461479663849]"
11,0.01267091198395013,0.007143948804014682,0.009098937513689833,0.30251747369766235,0.3204238712787628,0.3204239010810852,"[0.14501197636127472, 0.3873128294944763, 0.3195958435535431, 0.3581492602825165]",0.35637128353118896,0.37498220801353455,0.37498223781585693,"[0.18851348757743835, 0.4494979679584503, 0.3639441728591919, 0.4235294759273529]"
12,0.009816697040180858,0.0057747382257820655,0.006929327889035146,0.30155783891677856,0.3193700313568115,0.3193700611591339,"[0.14482168853282928, 0.3862878680229187, 0.3184623718261719, 0.3566594421863556]",0.3555660843849182,0.37397974729537964,0.373979777097702,"[0.1888599693775177, 0.4487357437610626, 0.3635192811489105, 0.4211494028568268]"
13,0.00812796181635865,0.004911757921954137,0.005672082841070479,0.3021468222141266,0.31995588541030884,0.3199559152126312,"[0.14540310204029083, 0.3871646523475647, 0.318812757730484, 0.3572067618370056]",0.3565143346786499,0.374922513961792,0.374922513961792,"[0.18997988104820251, 0.450477659702301, 0.36378592252731323, 0.42181387543678284]"
14,0.007061595561744615,0.004342798921378686,0.004890196080414257,0.3017452657222748,0.31947311758995056,0.31947314739227295,"[0.14532972872257233, 0.3857938349246979, 0.3185728192329407, 0.35728469491004944]",0.3556358516216278,0.37395867705345154,0.3739587068557739,"[0.18960534036159515, 0.4484036862850189, 0.3629089891910553, 0.42162537574768066]"
15,0.00637582339782347,0.003967544909932124,0.00439205091175828,0.3011291027069092,0.3187870681285858,0.3187870979309082,"[0.14525030553340912, 0.3849778473377228, 0.3177763521671295, 0.3565119504928589]",0.3552418351173401,0.3734603822231293,0.37346041202545166,"[0.18973776698112488, 0.4473923444747925, 0.36270782351493835, 0.42112937569618225]"
16,0.005906292891248744,0.0037057646043845245,0.00405341055933342,0.3014603853225708,0.31917640566825867,0.31917643547058105,"[0.14528672397136688, 0.3856278359889984, 0.3179372549057007, 0.3569897413253784]",0.3554632067680359,0.37369683384895325,0.37369686365127563,"[0.19000406563282013, 0.4479281008243561, 0.3625285029411316, 0.42139214277267456]"
17,0.00557912110260756,0.003515832801514589,0.003821204673503272,0.301553875207901,0.31927257776260376,0.31927257776260376,"[0.14534442126750946, 0.38575810194015503, 0.31805330514907837, 0.35705962777137756]",0.3556678295135498,0.37395256757736206,0.37395256757736206,"[0.18997794389724731, 0.44845905900001526, 0.36256182193756104, 0.4216725826263428]"
18,0.005373318729719618,0.003392842023613605,0.0036768977074547017,0.30150747299194336,0.31921058893203735,0.31921061873435974,"[0.14539571106433868, 0.38570231199264526, 0.3179936408996582, 0.35693830251693726]",0.3556494414806366,0.37388235330581665,0.37388238310813904,"[0.19023200869560242, 0.4482877552509308, 0.36255863308906555, 0.42151933908462524]"
19,0.0052463854134664045,0.0033162397378725364,0.0035882655247147623,0.3014380931854248,0.3191157281398773,0.3191157281398773,"[0.14545893669128418, 0.38551396131515503, 0.3179321885108948, 0.35684719681739807]",0.355591356754303,0.3738107681274414,0.3738107979297638,"[0.19023741781711578, 0.4481879770755768, 0.3625577390193939, 0.42138224840164185]"
20,0.005182554354741465,0.0032769192657466474,0.0035440947108596,0.3014235198497772,0.3190970718860626,0.3190970718860626,"[0.14545902609825134, 0.3854120969772339, 0.31790444254875183, 0.3569185137748718]",0.355576753616333,0.37378111481666565,0.37378114461898804,"[0.19029222428798676, 0.44799429178237915, 0.3625316619873047, 0.42148879170417786]"
