epoch,train_total,train_one_step,train_rollout,valid_1step_mean_per_field,valid_1step_sqrt_mean_mse_over_mean_var,valid_1step_sqrt_sum_mse_over_sum_var,valid_1step_per_field,valid_rollout_mean_per_field,valid_rollout_sqrt_mean_mse_over_mean_var,valid_rollout_sqrt_sum_mse_over_sum_var,valid_rollout_per_field
1,0.23117997960559583,0.11402089807070598,0.1741695293526982,0.3206996023654938,0.33655744791030884,0.3365574777126312,"[0.17146842181682587, 0.40191489458084106, 0.333189457654953, 0.37622565031051636]",0.38125431537628174,0.3985339105129242,0.3985339105129242,"[0.21567513048648834, 0.46504026651382446, 0.38805848360061646, 0.4562433063983917]"
2,0.15694798825057685,0.07697887805865165,0.11845854863559664,0.30444854497909546,0.319415420293808,0.31941545009613037,"[0.1599205583333969, 0.3749379515647888, 0.3253297507762909, 0.35760587453842163]",0.3608706593513489,0.3768743872642517,0.3768744170665741,"[0.20317979156970978, 0.43617692589759827, 0.37536975741386414, 0.42875614762306213]"
3,0.1071499681351244,0.053134292383935855,0.08058282126172778,0.29513877630233765,0.3104383051395416,0.310438334941864,"[0.1516524702310562, 0.36651089787483215, 0.3124594986438751, 0.34993231296539307]",0.35463809967041016,0.3720727264881134,0.3720727562904358,"[0.19179417192935944, 0.4377198815345764, 0.3649766445159912, 0.42406168580055237]"
4,0.07351547329032675,0.036729819806244214,0.055150562976586055,0.2912733852863312,0.3068293035030365,0.3068293035030365,"[0.14585936069488525, 0.3624051511287689, 0.31366315484046936, 0.34316587448120117]",0.35079240798950195,0.36807331442832947,0.36807334423065186,"[0.18786408007144928, 0.4322495460510254, 0.36591342091560364, 0.41714251041412354]"
5,0.05025259884906576,0.025795691089603355,0.0373547529872181,0.2880905270576477,0.3036056458950043,0.30360567569732666,"[0.14362628757953644, 0.3581031858921051, 0.30971255898475647, 0.3409201204776764]",0.3463815152645111,0.3638577461242676,0.36385777592658997,"[0.18324428796768188, 0.42779746651649475, 0.3613988161087036, 0.4130854904651642]"
6,0.040542632504311296,0.020375713060916033,0.030354775860465307,0.2891572415828705,0.3051406145095825,0.3051406145095825,"[0.14239150285720825, 0.361021488904953, 0.3096265196800232, 0.3435894548892975]",0.34955596923828125,0.3673308789730072,0.3673309087753296,"[0.18500716984272003, 0.43368732929229736, 0.3625328540802002, 0.4169965386390686]"
7,0.03133162754162899,0.016334938555823783,0.02316415811234966,0.28537091612815857,0.301261842250824,0.30126187205314636,"[0.13964490592479706, 0.35654711723327637, 0.3066866099834442, 0.33860504627227783]",0.34803473949432373,0.3664917051792145,0.3664917051792145,"[0.18093731999397278, 0.43734684586524963, 0.3597123324871063, 0.41414251923561096]"
8,0.025674145574071588,0.013315592878156873,0.019016349058483793,0.28447413444519043,0.3003546893596649,0.3003546893596649,"[0.1386297047138214, 0.3540953993797302, 0.3065594732761383, 0.33861204981803894]",0.3454301953315735,0.3633665144443512,0.3633665442466736,"[0.17992304265499115, 0.42842620611190796, 0.36089593172073364, 0.4124756157398224]"
9,0.021416934442664574,0.011357830411338426,0.015738019151679168,0.2847035825252533,0.30071863532066345,0.30071866512298584,"[0.13836213946342468, 0.3551238477230072, 0.306002676486969, 0.3393256962299347]",0.345812052488327,0.3639066219329834,0.3639066219329834,"[0.1801825761795044, 0.4300799071788788, 0.359002947807312, 0.4139828085899353]"
10,0.017424393654415653,0.009475067177518814,0.012686859971533218,0.284590482711792,0.30062782764434814,0.30062785744667053,"[0.13808798789978027, 0.35517483949661255, 0.30623283982276917, 0.338866263628006]",0.34672266244888306,0.3650932312011719,0.36509326100349426,"[0.18015830218791962, 0.43476447463035583, 0.3586317002773285, 0.41333621740341187]"
