epoch,train_total,train_one_step,train_rollout,valid_1step_mean_per_field,valid_1step_sqrt_mean_mse_over_mean_var,valid_1step_sqrt_sum_mse_over_sum_var,valid_1step_per_field,valid_rollout_mean_per_field,valid_rollout_sqrt_mean_mse_over_mean_var,valid_rollout_sqrt_sum_mse_over_sum_var,valid_rollout_per_field
35,0.08392339515946717,0.039756660077756106,0.06404506474795,0.23244675993919373,0.2453254759311676,0.2453254908323288,"[0.11133121699094772, 0.27725547552108765, 0.25802192091941833, 0.2831783592700958]",0.3028881847858429,0.31885814666748047,0.31885817646980286,"[0.1544509083032608, 0.3708716928958893, 0.322039932012558, 0.3641901910305023]"
36,0.08166135066402437,0.03904757600048685,0.06213756252617419,0.23086899518966675,0.24352961778640747,0.24352963268756866,"[0.11140550673007965, 0.2752211391925812, 0.2556086778640747, 0.28124067187309265]",0.29765042662620544,0.31311747431755066,0.31311747431755066,"[0.15263766050338745, 0.3645668923854828, 0.3177923858165741, 0.35560476779937744]"
37,0.07960575814612086,0.038335016754678236,0.06043824943192039,0.23061367869377136,0.24340415000915527,0.24340416491031647,"[0.1102968156337738, 0.2751188278198242, 0.2563757002353668, 0.2806633710861206]",0.30007535219192505,0.3159935176372528,0.3159935474395752,"[0.15224382281303406, 0.3678126931190491, 0.32000282406806946, 0.36024209856987]"
38,0.07830810279147281,0.037829869890246476,0.059393167781949606,0.23046401143074036,0.2432597577571869,0.24325977265834808,"[0.1102832555770874, 0.27501529455184937, 0.2556445598602295, 0.28091296553611755]",0.2984246611595154,0.31418490409851074,0.31418490409851074,"[0.15174560248851776, 0.36513200402259827, 0.3182612657546997, 0.35855981707572937]"
39,0.07687256983250168,0.037284056367638825,0.05823054142630974,0.23069313168525696,0.24360722303390503,0.24360723793506622,"[0.10966291278600693, 0.27418702840805054, 0.25671613216400146, 0.2822064459323883]",0.29988569021224976,0.31567639112472534,0.31567639112472534,"[0.15220436453819275, 0.364743173122406, 0.3213841915130615, 0.36121103167533875]"
40,0.07530870192615981,0.03675119092370918,0.056933106088363536,0.2301355004310608,0.2430351823568344,0.2430351972579956,"[0.10926283150911331, 0.2736364006996155, 0.2563067376613617, 0.2813359797000885]",0.29763293266296387,0.313408225774765,0.3134082555770874,"[0.15057189762592316, 0.3637363612651825, 0.3190004527568817, 0.35722294449806213]"
41,0.07407245968180064,0.03633924751227664,0.05590283553210697,0.2299778312444687,0.2428896427154541,0.2428896576166153,"[0.10898712277412415, 0.2733755111694336, 0.2565477192401886, 0.28100094199180603]",0.2984086275100708,0.31428277492523193,0.3142828047275543,"[0.15069901943206787, 0.36474332213401794, 0.31968221068382263, 0.35850989818573]"
42,0.07305436908547056,0.03598199225081479,0.05506337266723597,0.23047013580799103,0.24346579611301422,0.24346581101417542,"[0.10887442529201508, 0.27355194091796875, 0.25737062096595764, 0.28208357095718384]",0.2996901273727417,0.3157735764980316,0.3157735764980316,"[0.15058861672878265, 0.36653009057044983, 0.32110580801963806, 0.3605360686779022]"
43,0.07212670066836455,0.035648128519772636,0.05430263623454328,0.23000198602676392,0.24297486245632172,0.2429748773574829,"[0.1086273267865181, 0.2729133367538452, 0.2568851709365845, 0.2815821170806885]",0.298722505569458,0.31475287675857544,0.3147529065608978,"[0.14993534982204437, 0.3649947941303253, 0.320636123418808, 0.35932376980781555]"
44,0.07136486019349127,0.03537658463952178,0.0536765675181545,0.22972503304481506,0.24272935092449188,0.24272936582565308,"[0.10826947540044785, 0.27252626419067383, 0.2565208375453949, 0.2815835773944855]",0.29907673597335815,0.3151622712612152,0.3151622712612152,"[0.14983052015304565, 0.3646082580089569, 0.3212231695652008, 0.36064496636390686]"
45,0.07076460186691501,0.03517108741513592,0.053179057750930174,0.22984889149665833,0.24287621676921844,0.24287623167037964,"[0.10817673802375793, 0.2725522816181183, 0.25697648525238037, 0.2816900610923767]",0.2988170385360718,0.3149207532405853,0.3149207532405853,"[0.14959566295146942, 0.364676833152771, 0.3207594156265259, 0.36023613810539246]"
46,0.07028225298099061,0.035004980457026345,0.0527797622592948,0.2299717664718628,0.24303846061229706,0.24303846061229706,"[0.10810888558626175, 0.27270981669425964, 0.25693848729133606, 0.2821298837661743]",0.2989218831062317,0.31505608558654785,0.31505608558654785,"[0.14959931373596191, 0.3652056157588959, 0.3206319510936737, 0.36025068163871765]"
47,0.0698871365649269,0.03487076041845706,0.05245175605626605,0.23003049194812775,0.24309848248958588,0.24309849739074707,"[0.10806117951869965, 0.2724773585796356, 0.25740745663642883, 0.2821759879589081]",0.2989848554134369,0.3151063621044159,0.3151063621044159,"[0.14962375164031982, 0.36483830213546753, 0.32096824049949646, 0.36050906777381897]"
48,0.06963278980701106,0.034784839749468346,0.05224036957725143,0.22991397976875305,0.24298091232776642,0.2429809272289276,"[0.10799296945333481, 0.2724711000919342, 0.25720158219337463, 0.28199028968811035]",0.2988797426223755,0.31500473618507385,0.31500476598739624,"[0.1494581252336502, 0.36470162868499756, 0.3210863471031189, 0.3602728247642517]"
49,0.06945942596358469,0.03473152747338123,0.05209366191204981,0.22992274165153503,0.24299581348896027,0.24299581348896027,"[0.10796477645635605, 0.27244091033935547, 0.2572306990623474, 0.282054603099823]",0.29892057180404663,0.3150523006916046,0.315052330493927,"[0.14948555827140808, 0.3648358881473541, 0.32103055715560913, 0.3603303134441376]"
50,0.06935349795042622,0.03469363983993553,0.05200667770460565,0.22988905012607574,0.2429564744234085,0.2429564893245697,"[0.1079525426030159, 0.27237823605537415, 0.25726318359375, 0.28196221590042114]",0.2987278699874878,0.3148314356803894,0.3148314654827118,"[0.14943744242191315, 0.3643965721130371, 0.3209606111049652, 0.36011677980422974]"
